step,action_alignment,reward_guide
2048,-0.04134832322597504,-0.004134832415729761
4096,-0.011259214021265507,-0.0011259213788434863
6144,-0.04949718341231346,-0.004949718248099089
8192,-0.03175961226224899,-0.0031759608536958694
10240,0.0028071515262126923,0.0002807152341119945
12288,-0.02657528594136238,-0.0026575285010039806
14336,0.003450574353337288,0.00034505731309764087
16384,-0.016880974173545837,-0.0016880972543731332
18432,-0.010712475515902042,-0.0010712477378547192
20480,0.0126914381980896,0.0012691437732428312
22528,0.0057359542697668076,0.0005735954036936164
24576,-0.029673226177692413,-0.002967322710901499
26624,0.00290859816595912,0.00029085995629429817
28672,0.007054898422211409,0.0007054897723719478
30720,0.007083483971655369,0.0007083485834300518
32768,0.0071094040758907795,0.0007109405123628676
34816,0.02518017590045929,0.0025180173106491566
36864,-0.013752426952123642,-0.0013752429513260722
38912,0.024763861671090126,0.0024763864930719137
40960,-0.004283512476831675,-0.0004283511661924422
43008,0.04775136336684227,0.0047751362435519695
45056,-0.0008786055259406567,-8.786065154708922e-05
47104,-0.011630384251475334,-0.0011630384251475334
49152,0.01357058621942997,0.001357058878056705
51200,-0.07931195199489594,-0.007931195199489594
53248,-0.029983893036842346,-0.0029983893036842346
55296,-0.041863106191158295,-0.004186310805380344
57344,-0.03536069765686989,-0.003536069765686989
59392,-0.028629805892705917,-0.0028629805892705917
61440,-0.03550457954406738,-0.003550458000972867
63488,-0.05431876704096794,-0.0054318769834935665
65536,-0.0649261325597763,-0.006492614280432463
67584,-0.036012884229421616,-0.0036012884229421616
69632,0.0017087021842598915,0.0001708702911855653
71680,-0.04242752492427826,-0.004242752678692341
73728,-0.056658752262592316,-0.005665875039994717
75776,-0.04042963683605194,-0.004042963497340679
77824,-0.04863423854112625,-0.004863424226641655
79872,-0.021608643233776093,-0.002160864183679223
81920,-0.023701462894678116,-0.002370146568864584
83968,-0.04275999963283539,-0.004276000428944826
86016,0.012235127389431,0.001223512925207615
88064,0.016484443098306656,0.0016484439838677645
90112,-0.00046358536928892136,-4.635867662727833e-05
92160,-0.013635092414915562,-0.0013635095674544573
94208,-0.002343412023037672,-0.00023434130707755685
96256,-0.00779633829370141,-0.0007796338177286088
98304,-0.031184757128357887,-0.0031184758991003036
100352,-0.044914714992046356,-0.0044914716854691505
102400,0.02789721079170704,0.0027897211257368326
