step,action_alignment,reward_guide
2048,0.015882553532719612,0.0
4096,-0.014731007628142834,0.0
6144,0.002310176845639944,0.0
8192,-0.015457142144441605,0.0
10240,0.01940852403640747,0.0
12288,0.02547341398894787,0.0
14336,0.005988198332488537,0.0
16384,0.009065862745046616,0.0
18432,0.0278610959649086,0.0
20480,0.031299494206905365,0.0
22528,0.016229059547185898,2.0286326616769657e-05
24576,0.03508997708559036,8.772494038566947e-05
26624,0.03556067496538162,0.00013335252879187465
28672,-0.003077050670981407,-1.5385252481792122e-05
30720,-0.004815421067178249,-3.0096380214672536e-05
32768,-0.020587142556905746,-0.0001544035621918738
34816,-0.0028848880901932716,-2.52427562372759e-05
36864,-0.003914985805749893,-3.914985791197978e-05
38912,-0.006152094341814518,-6.921106978552416e-05
40960,-0.032426416873931885,-0.0004053302691318095
43008,-0.005178253166377544,-7.12009787093848e-05
45056,-0.02176189422607422,-0.00032642841688357294
47104,-0.034812893718481064,-0.0005657095462083817
49152,0.002438511233776808,4.267392432666384e-05
51200,0.003267684020102024,6.126909283921123e-05
53248,-0.01816827803850174,-0.0003633655433077365
55296,0.023734766989946365,0.0005043637938797474
57344,0.02501605451107025,0.000562861212529242
59392,0.01772509329020977,0.00042097095865756273
61440,0.04350098595023155,0.0010875246953219175
63488,0.051680080592632294,0.0013566019479185343
65536,0.075754314661026,0.0020832435693591833
67584,0.06251956522464752,0.0017974376678466797
69632,0.10807295143604279,0.003242188598960638
71680,0.08193373680114746,0.002560429275035858
73728,0.1201542466878891,0.0039050127379596233
75776,0.13598687946796417,0.004589557647705078
77824,0.11019527912139893,0.0038568349555134773
79872,0.15654051303863525,0.005674594081938267
81920,0.15668854117393494,0.00587582029402256
83968,0.18459388613700867,0.007153012789785862
86016,0.19094079732894897,0.007637631613761187
88064,0.20633991062641144,0.008511521853506565
90112,0.1642601042985916,0.006981054786592722
92160,0.22698983550071716,0.009930804371833801
94208,0.1837208867073059,0.008267439901828766
96256,0.19893327355384827,0.00920066423714161
98304,0.2098890244960785,0.00996972806751728
100352,0.20630963146686554,0.010057594627141953
102400,0.2453618049621582,0.01226809062063694
