step,action_alignment,reward_guide
2048,0.022895529866218567,0.0022895531728863716
4096,-0.015444153919816017,-0.0015444152522832155
6144,-0.02563028410077095,-0.00256302859634161
8192,-0.016185177490115166,-0.0016185179119929671
10240,0.004409452434629202,0.000440945295849815
12288,0.017347291111946106,0.0017347292741760612
14336,0.04031841456890106,0.004031841643154621
16384,0.023140467703342438,0.0023140469565987587
18432,0.02894970029592514,0.0028949701227247715
20480,0.043613336980342865,0.004361333325505257
22528,0.009542344138026237,0.0009542345069348812
24576,0.05126681178808212,0.005126681178808212
26624,0.061054591089487076,0.0061054592952132225
28672,0.04036436975002289,0.004036436788737774
30720,0.04278867319226265,0.00427886750549078
32768,0.02248336933553219,0.0022483367938548326
34816,0.024909768253564835,0.0024909768253564835
36864,0.060373544692993164,0.006037354469299316
38912,0.057194992899894714,0.005719499662518501
40960,0.07008008658885956,0.007008008658885956
43008,0.08149386197328568,0.008149386383593082
45056,0.04961897432804108,0.004961897619068623
47104,0.02167193777859211,0.002167193917557597
49152,0.04380364716053009,0.004380364436656237
51200,0.027974653989076614,0.002797465305775404
53248,0.029850084334611893,0.0029850080609321594
55296,0.016552554443478584,0.0016552554443478584
57344,-0.00994244683533907,-0.0009942448232322931
59392,0.0038308678194880486,0.0003830866771750152
61440,0.04207533597946167,0.004207533784210682
63488,-0.022952429950237274,-0.002295243088155985
65536,-0.0015868088230490685,-0.00015868080663494766
67584,0.03663875162601471,0.0036638749297708273
69632,-0.0035648790653795004,-0.0003564879880286753
71680,0.029847588390111923,0.00298475893214345
73728,0.04724416881799698,0.004724416881799698
75776,0.056555960327386856,0.005655595567077398
77824,0.07199275493621826,0.007199274376034737
79872,0.07542508840560913,0.0075425091199576855
81920,0.057394497096538544,0.0057394495233893394
83968,0.08337659388780594,0.008337659761309624
86016,0.042469918727874756,0.0042469920590519905
88064,0.07568982243537903,0.007568983361124992
90112,-0.020014688372612,-0.002001469023525715
92160,-0.006090712267905474,-0.0006090711103752255
94208,0.024231523275375366,0.0024231523275375366
96256,0.02758895978331566,0.002758895978331566
98304,0.016771100461483,0.001677110092714429
100352,0.025178048759698868,0.0025178049691021442
102400,0.03382013365626335,0.0033820136450231075
