step,action_alignment,reward_guide
2048,0.0234566330909729,0.0
4096,0.06484703719615936,0.0
6144,0.11495040357112885,0.0
8192,0.11785019189119339,0.0
10240,0.13645526766777039,0.0
12288,0.14798378944396973,0.0
14336,0.1566283106803894,0.0
16384,0.14166578650474548,0.0
18432,0.1504226177930832,0.0
20480,0.1497621238231659,0.0
22528,0.16516929864883423,0.0
24576,0.17731398344039917,0.0
26624,0.18522965908050537,0.0
28672,0.16159430146217346,0.0
30720,0.1826706826686859,0.0
32768,0.15963387489318848,0.0036939377896487713
34816,0.17796733975410461,0.0036974316462874413
36864,0.24260839819908142,0.0042625730857253075
38912,0.22575867176055908,0.0037216979544609785
40960,0.24539947509765625,0.0036189767997711897
43008,0.2625390887260437,0.0034729838371276855
45056,0.25484737753868103,0.0031265830621123314
47104,0.25062665343284607,0.0028382118325680494
49152,0.22392693161964417,0.0024104772601276636
51200,0.21285182237625122,0.0021330579183995724
53248,0.23823849856853485,0.0021206773817539215
55296,0.27435311675071716,0.00213527400046587
57344,0.227789506316185,0.0017316596349701285
59392,0.1905135214328766,0.0013934881426393986
61440,0.1740519404411316,0.0011922689154744148
63488,0.2083599865436554,0.0012556235305964947
65536,0.18456852436065674,0.0010515677276998758
67584,0.2293112874031067,0.0011333690490573645
69632,0.17663270235061646,0.0008560643182136118
71680,0.14988183975219727,0.0006884061149321496
73728,0.17547155916690826,0.0007234064978547394
75776,0.16005080938339233,0.0006721727550029755
77824,0.18157711625099182,0.0007430343539454043
79872,0.1440880298614502,0.0006166334496811032
81920,0.1580265313386917,0.0006652707234025002
83968,0.1714436411857605,0.0007102536037564278
86016,0.19966380298137665,0.0007989908335730433
88064,0.1978159248828888,0.0007934239692986012
90112,0.16521768271923065,0.0006896040285937488
92160,0.1626911163330078,0.0006811136263422668
94208,0.1488853394985199,0.0006335924845188856
96256,0.13872207701206207,0.000597391277551651
98304,0.14118388295173645,0.0006062549655325711
100352,0.15685459971427917,0.0006612561992369592
102400,0.15758612751960754,0.0006637637270614505
