step,action_alignment,reward_guide
2048,-0.06916075944900513,-0.0069160764105618
4096,-0.07313881814479828,-0.007313882000744343
6144,-0.08813627064228058,-0.008813627064228058
8192,-0.058780327439308167,-0.0058780331164598465
10240,-0.03198625147342682,-0.003198625287041068
12288,-0.03394916653633118,-0.0033949166536331177
14336,-0.019162490963935852,-0.0019162490498274565
16384,-0.0044371988624334335,-0.000443719734903425
18432,-0.009937201626598835,-0.000993720255792141
20480,0.016691602766513824,0.0016691603232175112
22528,0.025560330599546432,0.002556032966822386
24576,0.009559134021401405,0.0009559132740832865
26624,0.030349809676408768,0.0030349812004715204
28672,0.04359558969736099,0.004359559156000614
30720,0.034944359213113785,0.0034944359213113785
32768,0.05673205852508545,0.005673205479979515
34816,0.040443938225507736,0.0040443940088152885
36864,0.03474117070436478,0.0034741172567009926
38912,-0.005370440427213907,-0.0005370441358536482
40960,0.013880008831620216,0.0013880007900297642
43008,0.008476647548377514,0.0008476647781208158
45056,0.004480260424315929,0.00044802602496929467
47104,0.0018606545636430383,0.00018606553203426301
49152,-0.004752953536808491,-0.00047529541188851
51200,-0.00230970187112689,-0.0002309702249476686
53248,-0.019317887723445892,-0.001931788632646203
55296,0.003980687819421291,0.0003980688052251935
57344,-0.009404584765434265,-0.000940458383411169
59392,0.0029525491409003735,0.00029525510035455227
61440,0.0032096777576953173,0.0003209678689017892
63488,0.014142345637083054,0.0014142345171421766
65536,0.00014841929078102112,1.4841920346952975e-05
67584,0.019993960857391357,0.0019993961323052645
69632,0.008077018894255161,0.0008077019010670483
71680,0.02003815770149231,0.002003815956413746
73728,0.027996528893709183,0.0027996529825031757
75776,0.006329910829663277,0.0006329910247586668
77824,0.018926382064819336,0.0018926383927464485
79872,0.021810322999954224,0.0021810324396938086
81920,0.010364662855863571,0.0010364660993218422
83968,0.01863553375005722,0.0018635531887412071
86016,0.022655051201581955,0.002265505027025938
88064,0.02780604548752308,0.0027806046418845654
90112,0.04442806541919708,0.004442806355655193
92160,0.024367142468690872,0.0024367142468690872
94208,0.04580304026603699,0.004580304492264986
96256,0.04148736596107483,0.00414873706176877
98304,0.06022293120622635,0.006022293120622635
100352,0.06592750549316406,0.006592750549316406
102400,0.059035345911979675,0.0059035345911979675
